Player,Pos,Age,Team,GP,MinOn,Win_pct,AdjPPG,End Elo,absDelta,relDelta,EPG,teamRank,Market Value
Martin Dúbravka,G,34,Newcastle,2,164.0,0.0,1.0,1832.0,0.0,0.02,0.47,15,1.5
Martin Ødegaard,M,24,Arsenal,37,3259.0,70.3,2.24,2036.0,208.0,11.39,3.8,1,90.0
Mason Holgate,D,26,Everton,8,544.0,25.0,1.0,1728.0,1.0,0.08,0.41,14,9.0
Mason Mount,F,24,Chelsea,24,1733.0,25.0,1.17,1810.0,-38.0,-2.07,-0.62,7,60.0
Mateo Joseph,F,19,Leeds,3,37.0,0.0,1.0,1757.0,1.0,0.08,0.5,2,0.9
Mateo Kovačić,F,29,Chelsea,27,1833.0,22.2,0.96,1722.0,-106.0,-5.82,-2.01,31,38.0
Mateusz Klich,F,32,Leeds,14,350.0,21.4,1.29,1744.0,-2.0,-0.13,0.25,6,2.0
Matheus Cunha,M,23,Wolves,17,1015.0,47.1,1.47,1748.0,21.0,1.2,0.84,11,25.0
Matheus Nunes,M,24,Wolves,34,2594.0,26.5,1.12,1749.0,11.0,0.61,0.4,10,45.0
Mathias Jensen,M,27,Brentford,37,2898.0,43.2,1.54,1822.0,97.0,5.61,1.87,9,22.0
Matt Doherty,D,30,Tottenham,12,705.0,41.7,1.58,1828.0,28.0,1.55,1.19,12,5.0
Matt Ritchie,F,33,Newcastle,7,62.0,14.3,1.29,1792.0,15.0,0.86,0.93,19,1.0
Matt Targett,D,27,Newcastle,17,684.0,29.4,1.41,1795.0,14.0,0.76,0.66,18,13.0
Matty Cash,D,25,AstonVilla,26,1955.0,34.6,1.35,1794.0,56.0,3.25,1.43,14,25.0
Matías Viña,F,25,Bournemouth,12,508.0,16.7,0.92,1705.0,-17.0,-1.0,-0.2,16,8.0
Max Kilman,D,26,Wolves,37,3534.0,29.7,1.08,1755.0,18.0,1.05,0.5,9,30.0
Maximilian Wöber,D,25,Leeds,16,1363.0,18.8,0.88,1707.0,-55.0,-3.11,-1.22,11,14.0
Maxwel Cornet,F,26,WestHam,14,310.0,14.3,1.07,1737.0,-37.0,-2.09,-0.76,19,12.0
Michael Keane,D,30,Everton,12,1055.0,8.3,0.75,1705.0,-11.0,-0.65,-0.01,19,10.0
Michael Olise,F,21,CrystalPalace,37,2893.0,35.1,1.32,1822.0,62.0,3.51,1.26,2,38.0
Michail Antonio,F,33,WestHam,33,1915.0,27.3,1.12,1732.0,-29.0,-1.67,-0.34,22,7.0
Miguel Almirón,F,29,Newcastle,34,2575.0,41.2,1.68,1887.0,107.0,6.01,2.16,10,32.0
Mikkel Damsgaard,M,22,Brentford,26,1087.0,34.6,1.46,1780.0,16.0,0.9,0.57,18,13.0
Mislav Oršić,F,30,Southampton,1,14.0,0.0,1.0,1729.0,0.0,0.0,0.5,2,5.0
Mohamed Elneny,M,30,Arsenal,5,135.0,20.0,1.2,1810.0,-17.0,-0.94,-0.25,23,6.0
Mohamed Elyounoussi,F,28,Southampton,33,2273.0,18.2,0.76,1630.0,-66.0,-3.86,-1.04,33,9.0
Mohamed Salah,F,30,Liverpool,38,3479.0,50.0,1.79,2040.0,138.0,7.26,2.54,1,65.0
Mohammed Salisu,D,23,Southampton,22,2095.0,18.2,0.73,1684.0,-23.0,-1.36,-0.29,19,18.0
Moisés Caicedo,M,21,Brighton,37,3362.0,48.6,1.7,1837.0,47.0,2.64,1.0,11,75.0
Morgan Gibbs-White,F,23,Forest,37,3365.0,21.6,0.97,1742.0,13.0,0.75,0.41,7,40.0
Morgan Sanson,M,28,AstonVilla,2,24.0,0.0,0.5,1741.0,-26.0,-1.45,-0.68,23,6.0
Moussa Djenepo,D,24,Southampton,16,773.0,6.2,0.81,1695.0,-34.0,-1.95,-0.64,15,8.0
Moussa Niakhate,D,27,Forest,14,1242.0,21.4,0.93,1712.0,3.0,0.15,0.4,18,18.0
Mykhailo Mudryk,F,22,Chelsea,15,719.0,6.7,0.87,1758.0,-63.0,-3.47,-1.48,29,50.0
Máximo Perrone,M,20,ManCity,1,22.0,0.0,0.0,1896.0,0.0,0.0,0.5,21,10.0
N'Golo Kanté,M,32,Chelsea,7,548.0,28.6,1.29,1821.0,-34.0,-1.85,-0.85,6,15.0
Naby Keïta,M,28,Liverpool,8,318.0,12.5,1.0,1851.0,-58.0,-3.04,-1.66,25,12.0
Nampalys Mendy,M,30,Leicester,19,824.0,26.3,1.16,1736.0,0.0,0.02,0.27,18,2.5
Naouirou Ahamada,F,21,CrystalPalace,8,140.0,0.0,0.75,1743.0,-24.0,-1.36,-0.47,19,10.0
Nathan Aké,D,28,ManCity,26,1992.0,69.2,2.27,2000.0,104.0,5.47,2.47,11,42.0
Nathan Collins,D,22,Wolves,26,1967.0,19.2,0.88,1696.0,-41.0,-2.34,-0.65,24,22.0
Nathan Patterson,D,21,Everton,19,1366.0,15.8,0.89,1702.0,-28.0,-1.6,-0.44,21,16.0
Nathan Redmond,D,28,Southampton,1,1.0,0.0,1.0,1722.0,0.0,0.0,0.5,6,10.0
Nathaniel Chalobah,M,28,Fulham,4,29.0,0.0,1.0,1741.0,-0.0,-0.0,0.43,16,1.8
Nathaniel Clyne,D,32,CrystalPalace,22,1750.0,9.1,0.77,1702.0,-37.0,-2.13,-0.62,25,2.0
Nathaniel Phillips,D,25,Liverpool,2,71.0,0.0,1.0,1877.0,-1.0,-0.06,0.43,19,4.0
Nayef Aguerd,D,27,WestHam,18,1693.0,27.8,1.06,1784.0,48.0,2.78,1.52,5,35.0
Neal Maupay,F,26,Everton,27,1219.0,25.9,1.15,1688.0,-56.0,-3.23,-0.96,25,10.0
Neco Williams,D,22,Forest,31,2039.0,19.4,0.9,1665.0,-45.0,-2.63,-0.67,29,20.0
Neeskens Kebano,F,31,Fulham,17,817.0,23.5,1.29,1747.0,12.0,0.72,0.6,14,2.0
Neto,G,33,Bournemouth,27,2548.0,33.3,1.22,1791.0,64.0,3.69,1.57,2,2.5
Nick Pope,G,31,Newcastle,37,3489.0,51.4,1.89,1915.0,136.0,7.66,2.55,5,20.0
Noni Madueke,F,21,Chelsea,12,672.0,0.0,0.75,1781.0,-54.0,-2.94,-1.34,21,30.0
Nélson Semedo,D,29,Wolves,36,2817.0,22.2,1.06,1734.0,-12.0,-0.69,-0.02,15,15.0
Odeluga Offiah,D,20,Brighton,2,47.0,0.0,0.0,1767.0,-27.0,-1.5,-0.73,26,0.2
Odsonne Édouard,F,25,CrystalPalace,35,1916.0,20.0,1.14,1767.0,25.0,1.42,0.64,9,15.0
Oleksandr Zinchenko,D,26,Arsenal,27,2205.0,66.7,2.15,1937.0,105.0,5.74,2.44,11,42.0
Oliver Skipp,M,22,Tottenham,23,1580.0,30.4,1.26,1788.0,-48.0,-2.6,-0.86,25,15.0
Ollie Watkins,F,27,AstonVilla,37,3292.0,48.6,1.62,1936.0,198.0,11.38,3.63,1,40.0
Omari Hutchinson,F,19,Chelsea,1,27.0,0.0,1.0,1833.0,0.0,0.0,0.5,1,1.0
Orel Mangala,M,25,Forest,27,1646.0,33.3,1.3,1753.0,43.0,2.51,1.13,6,16.0
Oriol Romeu,M,30,Southampton,1,75.0,0.0,0.0,1706.0,0.0,0.0,0.5,12,5.0
Pablo Fornals,F,27,WestHam,32,1600.0,25.0,1.09,1738.0,-22.0,-1.25,-0.22,18,22.0
Pablo Sarabia,F,31,Wolves,13,813.0,38.5,1.54,1777.0,19.0,1.05,0.89,5,14.0
Pape Matar Sarr,F,20,Tottenham,11,264.0,27.3,1.18,1804.0,-28.0,-1.53,-0.55,23,15.0
Pascal Groß,D,31,Brighton,37,3449.0,45.9,1.57,1895.0,76.0,4.17,1.51,1,8.0
Pascal Struijk,D,23,Leeds,29,2346.0,27.6,1.07,1690.0,-63.0,-3.58,-1.06,15,18.0
Patrick Bamford,F,29,Leeds,28,1603.0,25.0,1.18,1718.0,-37.0,-2.09,-0.54,8,9.0
Patson Daka,F,24,Leicester,30,1288.0,26.7,1.23,1737.0,-12.0,-0.66,-0.03,17,18.0
Paul Onuachu,F,28,Southampton,11,454.0,18.2,0.91,1695.0,-20.0,-1.16,-0.3,16,13.0
Pedro Neto,M,23,Wolves,18,1011.0,27.8,1.22,1725.0,-14.0,-0.8,-0.09,18,28.0
Pedro Porro,M,23,Tottenham,15,1193.0,33.3,1.2,1808.0,-14.0,-0.79,-0.09,22,40.0
Pervis Estupiñán,D,25,Brighton,35,2839.0,45.7,1.57,1883.0,90.0,5.05,1.81,2,32.0
Phil Foden,M,23,ManCity,32,1979.0,53.1,1.97,2006.0,90.0,4.72,1.92,9,110.0
Philip Billing,M,26,Bournemouth,36,2877.0,33.3,1.17,1750.0,-2.0,-0.1,0.15,5,20.0
Philippe Coutinho,M,30,AstonVilla,20,857.0,25.0,1.3,1738.0,4.0,0.23,0.36,24,10.0
Pierre Højbjerg,M,27,Tottenham,35,3337.0,48.6,1.63,1841.0,7.0,0.36,0.32,6,45.0
Pierre-Emerick Aubameyang,F,33,Chelsea,15,605.0,13.3,0.93,1765.0,-62.0,-3.42,-1.45,27,4.0
Pontus Jansson,D,32,Brentford,12,778.0,25.0,1.25,1770.0,23.0,1.3,1.04,19,2.5
Raheem Sterling,F,28,Chelsea,28,1985.0,32.1,1.32,1784.0,-52.0,-2.81,-0.85,19,55.0
Raphaël Varane,D,30,ManUnited,24,2016.0,54.2,1.92,1890.0,104.0,5.84,2.58,10,35.0
Rasmus Kristensen,D,25,Leeds,26,2105.0,15.4,0.73,1653.0,-105.0,-5.98,-2.03,25,13.0
Rayan Aït-Nouri,D,21,Wolves,21,1166.0,19.0,0.86,1703.0,-31.0,-1.79,-0.49,22,22.0
Raúl Jiménez,F,32,Wolves,15,926.0,13.3,0.8,1696.0,-37.0,-2.15,-0.74,25,6.0
Reece James,D,23,Chelsea,16,1334.0,37.5,1.44,1794.0,-65.0,-3.49,-1.49,14,65.0
Reiss Nelson,F,23,Arsenal,11,272.0,36.4,1.64,1856.0,-4.0,-0.2,0.21,16,12.0
Remo Freuler,M,31,Forest,28,2281.0,17.9,0.75,1650.0,-64.0,-3.75,-1.1,32,8.0
Renan Lodi,D,25,Forest,28,2346.0,28.6,1.04,1703.0,-10.0,-0.6,0.01,22,20.0
Ricardo Pereira,D,29,Leicester,10,503.0,0.0,0.4,1674.0,-63.0,-3.63,-1.72,27,10.0
Richarlison,M,26,Tottenham,27,1115.0,33.3,1.44,1822.0,-12.0,-0.64,-0.03,16,48.0
Rico Henry,D,25,Brentford,37,3442.0,35.1,1.41,1816.0,68.0,3.92,1.37,11,28.0
Rico Lewis,M,18,ManCity,14,952.0,57.1,2.0,1915.0,28.0,1.48,1.12,18,20.0
Riyad Mahrez,F,32,ManCity,30,2023.0,56.7,1.9,1945.0,72.0,3.83,1.64,15,20.0
Rob Holding,D,27,Arsenal,14,636.0,21.4,1.36,1849.0,21.0,1.13,0.92,17,8.0
Robert Sánchez,G,25,Brighton,23,2214.0,47.8,1.65,1865.0,72.0,4.04,1.9,5,22.0
Roberto Firmino,F,31,Liverpool,25,1304.0,40.0,1.52,1892.0,36.0,1.95,1.03,12,18.0
Robin Koch,M,26,Leeds,36,3387.0,19.4,0.86,1644.0,-111.0,-6.31,-1.78,26,18.0
Robin Olsen,G,33,AstonVilla,4,303.0,25.0,1.0,1775.0,21.0,1.19,1.29,18,1.5
Rodri,D,26,ManCity,36,3080.0,69.4,2.28,2047.0,130.0,6.77,2.49,6,90.0
Rodrigo,F,32,Leeds,31,2045.0,12.9,0.84,1680.0,-57.0,-3.27,-0.9,20,6.0
Rodrigo Bentancur,M,25,Tottenham,18,1572.0,61.1,1.83,1893.0,60.0,3.26,1.84,2,40.0
Romain Perraud,D,25,Southampton,29,1961.0,10.3,0.76,1674.0,-49.0,-2.87,-0.78,23,12.0
Roméo Lavia,M,19,Southampton,29,2342.0,20.7,0.83,1648.0,-68.0,-3.96,-1.16,32,32.0
Ruben Loftus-Cheek,M,27,Chelsea,25,1613.0,36.0,1.4,1789.0,-46.0,-2.52,-0.78,17,25.0
Ryan Christie,F,28,Bournemouth,32,1935.0,18.8,0.94,1679.0,-51.0,-2.96,-0.77,25,10.0
Ryan Fraser,F,28,Newcastle,8,343.0,12.5,1.12,1761.0,-3.0,-0.15,0.27,24,6.0
Ryan Fredericks,D,30,Bournemouth,12,582.0,25.0,1.17,1722.0,-6.0,-0.34,0.14,11,1.5
Ryan Sessegnon,D,22,Tottenham,17,877.0,29.4,1.24,1782.0,-48.0,-2.6,-1.0,26,18.0
Ryan Yates,M,25,Forest,26,1955.0,26.9,1.15,1730.0,1.0,0.04,0.25,10,11.0
Rúben Dias,D,26,ManCity,26,2116.0,73.1,2.38,2049.0,132.0,6.89,3.07,5,80.0
Rúben Neves,M,26,Wolves,35,3217.0,28.6,1.06,1764.0,23.0,1.32,0.61,7,40.0
Rúben Vinagre,M,23,Everton,2,41.0,0.0,1.0,1744.0,0.0,0.01,0.47,10,4.0
Salomón Rondón,F,33,Everton,7,144.0,0.0,0.86,1729.0,-12.0,-0.67,-0.05,13,2.0
Sam Greenwood,M,21,Leeds,18,504.0,22.2,1.17,1755.0,-5.0,-0.27,0.15,4,5.0
Sam Johnstone,G,30,CrystalPalace,9,863.0,44.4,1.67,1812.0,6.0,0.34,0.56,3,6.0
Sam Surridge,F,24,Forest,20,438.0,20.0,1.15,1714.0,3.0,0.19,0.34,17,5.0
Saman Ghoddos,F,29,Brentford,15,218.0,13.3,0.93,1713.0,-30.0,-1.7,-0.55,25,2.0
Samuel Edozie,F,20,Southampton,17,637.0,5.9,0.94,1713.0,-27.0,-1.57,-0.44,8,8.0
Sasa Kalajdzic,F,25,Wolves,1,46.0,100.0,3.0,1760.0,0.0,0.0,0.5,8,15.0
Saïd Benrahma,F,27,WestHam,35,2190.0,22.9,1.09,1770.0,8.0,0.44,0.34,9,25.0
Saša Lukić,M,26,Fulham,12,468.0,8.3,0.75,1707.0,-55.0,-3.13,-1.37,27,12.0
Scott McKenna,D,26,Forest,20,1675.0,25.0,1.05,1700.0,-12.0,-0.72,-0.03,25,10.0
Scott McTominay,M,26,ManUnited,24,1256.0,29.2,1.29,1804.0,36.0,2.06,1.05,23,25.0
Sean Longstaff,M,25,Newcastle,33,2700.0,45.5,1.76,1884.0,118.0,6.7,2.41,11,25.0
Sekou Mara,F,20,Southampton,22,659.0,9.1,0.86,1663.0,-86.0,-4.89,-1.77,26,10.0
Serge Aurier,D,30,Forest,24,2068.0,29.2,1.21,1779.0,74.0,4.32,1.9,3,8.0
Sergi Canós,F,25,Brentford,5,107.0,0.0,0.6,1721.0,-37.0,-2.1,-1.03,24,9.0
Sergio Gómez,F,22,ManCity,12,386.0,16.7,1.08,1829.0,-67.0,-3.54,-1.74,22,13.0
Shandon Baptiste,M,25,Brentford,23,707.0,34.8,1.57,1814.0,51.0,2.87,1.42,12,3.0
Shane Duffy,D,31,Fulham,5,38.0,0.0,0.4,1661.0,-71.0,-4.09,-2.37,29,2.0
Siriki Dembélé,F,26,Bournemouth,6,141.0,0.0,0.67,1714.0,-24.0,-1.36,-0.5,13,2.0
Solly March,F,28,Brighton,33,2875.0,48.5,1.67,1879.0,94.0,5.25,1.96,3,22.0
Son Heung-min,M,30,Tottenham,36,3039.0,50.0,1.61,1816.0,-22.0,-1.18,-0.2,20,50.0
Stefan Bajcetic,M,18,Liverpool,11,550.0,54.5,1.91,1877.0,-5.0,-0.27,0.18,20,13.0
Stefan Ortega,G,30,ManCity,3,284.0,66.7,2.33,1958.0,13.0,0.69,1.01,13,9.0
Steve Cook,D,31,Forest,12,1010.0,8.3,0.58,1661.0,-62.0,-3.62,-1.58,31,1.8
Stuart Armstrong,M,31,Southampton,32,1515.0,6.2,0.69,1629.0,-88.0,-5.13,-1.47,34,4.5
Sven Botman,D,23,Newcastle,36,3331.0,50.0,1.89,1914.0,148.0,8.37,2.81,6,45.0
Séamus Coleman,D,34,Everton,23,1746.0,26.1,0.96,1717.0,-9.0,-0.52,0.04,16,1.0
Taiwo Awoniyi,F,25,Forest,27,1474.0,29.6,1.19,1794.0,84.0,4.88,1.99,2,25.0
Takehiro Tomiyasu,D,24,Arsenal,21,767.0,23.8,1.33,1829.0,7.0,0.36,0.43,22,25.0
Tariq Lamptey,D,22,Brighton,20,548.0,15.0,1.15,1753.0,-14.0,-0.82,-0.08,28,12.0
Tetê,F,23,Leicester,13,765.0,30.8,1.15,1749.0,-62.0,-3.41,-1.53,12,25.0
Theo Walcott,F,34,Southampton,20,1199.0,10.0,0.6,1653.0,-71.0,-4.1,-1.49,30,1.0
Thiago Alcántara,M,32,Liverpool,18,1336.0,50.0,1.67,1866.0,-14.0,-0.74,-0.09,22,15.0
Thiago Silva,D,38,Chelsea,27,2514.0,29.6,1.22,1828.0,-26.0,-1.42,-0.32,3,2.0
Thilo Kehrer,D,26,WestHam,27,2369.0,25.9,1.07,1736.0,-7.0,-0.4,0.08,20,18.0
Thomas Cannon,F,19,Everton,2,35.0,0.0,0.5,1721.0,-25.0,-1.44,-0.64,15,5.0
Thomas Partey,D,29,Arsenal,33,2661.0,60.6,2.12,1958.0,120.0,6.54,2.44,10,35.0
Tim Ream,D,35,Fulham,33,3103.0,39.4,1.39,1787.0,51.0,2.93,1.15,9,1.0
Timothy Castagne,D,27,Leicester,37,3447.0,24.3,0.95,1731.0,-44.0,-2.48,-0.58,20,25.0
Tom Cairney,F,32,Fulham,33,1142.0,27.3,1.36,1761.0,29.0,1.67,0.74,13,2.0
Tom Davies,M,24,Everton,19,621.0,5.3,0.89,1710.0,-38.0,-2.17,-0.69,18,9.0
Tomáš Souček,M,28,WestHam,36,2984.0,27.8,1.11,1770.0,10.0,0.58,0.37,10,35.0
Tosin Adarabioyo,D,25,Fulham,25,2242.0,40.0,1.36,1792.0,55.0,3.17,1.44,7,16.0
Toti Gomes,D,24,Wolves,17,1069.0,35.3,1.29,1778.0,43.0,2.51,1.43,4,6.0
Trent Alexander-Arnold,D,24,Liverpool,37,3084.0,45.9,1.73,1958.0,60.0,3.14,1.23,4,65.0
Trevoh Chalobah,D,23,Chelsea,25,1744.0,24.0,1.12,1768.0,-71.0,-3.86,-1.33,26,18.0
Tyler Adams,M,24,Leeds,24,2292.0,20.8,0.96,1709.0,-47.0,-2.7,-0.82,10,18.0
Tyrell Malacia,D,23,ManUnited,22,1490.0,54.5,1.91,1874.0,87.0,4.85,2.3,13,22.0
Tyrese Francois,F,22,Fulham,1,8.0,0.0,1.0,1736.0,0.0,0.0,0.5,19,0.5
Tyrick Mitchell,D,23,CrystalPalace,36,3068.0,33.3,1.28,1784.0,42.0,2.42,0.93,6,22.0
Tyrone Mings,D,30,AstonVilla,35,3365.0,51.4,1.74,1902.0,138.0,7.82,2.68,4,22.0
Valentino Livramento,D,20,Southampton,2,41.0,0.0,1.0,1713.0,1.0,0.06,0.52,9,25.0
Vicente Guaita,G,36,CrystalPalace,27,2587.0,25.9,1.11,1764.0,22.0,1.24,0.69,13,1.0
Victor Bernth Kristiansen,D,20,Leicester,12,943.0,25.0,1.0,1743.0,5.0,0.29,0.48,15,12.0
Victor Lindelöf,D,28,ManUnited,20,1473.0,50.0,1.8,1889.0,86.0,4.76,2.39,11,18.0
Virgil van Dijk,D,31,Liverpool,32,3020.0,56.2,1.91,1982.0,83.0,4.38,1.78,3,35.0
Vitaliy Mykolenko,D,23,Everton,34,2841.0,23.5,0.97,1699.0,-23.0,-1.32,-0.23,23,25.0
Vitaly Janelt,M,25,Brentford,35,2353.0,37.1,1.51,1822.0,75.0,4.29,1.54,10,20.0
Vladimír Coufal,D,30,WestHam,27,2267.0,25.9,1.0,1741.0,-19.0,-1.1,-0.18,16,9.0
Wayne Hennessey,G,36,Forest,4,289.0,0.0,0.75,1731.0,9.0,0.52,0.8,9,0.4
Wesley Fofana,D,22,Chelsea,17,1437.0,29.4,1.18,1796.0,-37.0,-2.04,-0.7,13,55.0
Weston McKennie,M,24,Leeds,19,1516.0,21.1,0.89,1656.0,-105.0,-5.96,-2.39,23,18.0
Wilfred Ndidi,M,26,Leicester,27,1776.0,22.2,0.93,1690.0,-81.0,-4.57,-1.48,26,25.0
Wilfried Gnonto,D,19,Leeds,24,1460.0,20.8,0.96,1697.0,-65.0,-3.69,-1.22,12,18.0
Wilfried Zaha,F,30,CrystalPalace,27,2420.0,29.6,1.15,1750.0,8.0,0.45,0.39,18,22.0
Will Hughes,M,28,CrystalPalace,27,948.0,11.1,1.0,1740.0,-25.0,-1.43,-0.3,21,5.0
William Saliba,D,21,Arsenal,27,2581.0,77.8,2.44,2003.0,173.0,9.47,3.87,3,65.0
Willian,F,34,Fulham,27,2192.0,51.9,1.81,1860.0,113.0,6.5,2.6,2,3.0
Willy Boly,D,32,Forest,11,735.0,27.3,1.18,1718.0,19.0,1.11,0.94,15,2.5
Wout Faes,D,25,Leicester,31,2950.0,29.0,1.03,1768.0,22.0,1.26,0.63,4,20.0
Wout Weghorst,M,30,ManUnited,17,852.0,35.3,1.35,1785.0,-34.0,-1.88,-0.62,25,12.0
Yan Valery,D,23,Southampton,1,46.0,0.0,0.0,1730.0,0.0,0.0,0.5,1,2.0
Yasin Ayari,M,19,Brighton,3,76.0,33.3,1.33,1783.0,-18.0,-0.98,-0.31,22,6.0
Yerry Mina,D,28,Everton,7,635.0,28.6,1.14,1775.0,47.0,2.75,2.1,3,10.0
Yoane Wissa,F,26,Brentford,38,1745.0,39.5,1.63,1852.0,120.0,6.91,2.23,6,18.0
Youri Tielemans,F,26,Leicester,31,2459.0,22.6,0.97,1753.0,-19.0,-1.06,-0.16,11,25.0
Yves Bissouma,M,26,Tottenham,23,1111.0,26.1,1.22,1766.0,-44.0,-2.43,-0.77,29,18.0
Álex Moreno,D,29,AstonVilla,19,1390.0,52.6,1.84,1861.0,109.0,6.23,3.03,6,15.0
Çağlar Söyüncü,D,26,Leicester,7,562.0,14.3,0.86,1756.0,-7.0,-0.42,0.13,10,15.0
İlkay Gündoğan,M,32,ManCity,31,2492.0,71.0,2.35,2051.0,138.0,7.2,2.89,4,20.0
Łukasz Fabiański,G,38,WestHam,36,3303.0,27.8,1.06,1776.0,-3.0,-0.15,0.14,7,0.9
