Player,Pos,Age,Team,GP,MinOn,Win_pct,AdjPPG,End Elo,absDelta,relDelta,EPG,teamRank,Market Value
João Moutinho,M,32,Wolves,38,3194,39.5,1.47,1773.0,91.0,5.41,1.7,6,10.0
Joël Matip,D,27,Liverpool,22,1630,59.1,2.14,1957.0,124.0,6.77,3.11,10,30.0
Juan Foyth,D,21,Tottenham,12,938,50.0,1.75,1847.0,14.0,0.78,0.7,6,15.0
Juan Mata,F,31,ManUnited,22,1354,36.4,1.59,1804.0,-11.0,-0.59,-0.05,12,20.0
Julián Speroni,G,39,CrystalPalace,1,97,0.0,0.0,1708.0,0.0,0.0,0.41,19,0.25
Juninho Bacuna,M,21,Huddersfield,21,1493,9.5,0.43,1548.0,-84.0,-5.14,-1.8,23,3.5
Junior Hoilett,M,28,Cardiff,32,2260,18.8,0.84,1614.0,-47.0,-2.8,-0.72,19,4.5
Junior Stanislas,D,29,Bournemouth,23,1105,21.7,1.09,1668.0,-24.0,-1.43,-0.34,22,4.5
Jóhann Berg Guðmundsson,M,28,Burnley,29,1872,24.1,1.07,1659.0,-49.0,-2.89,-0.81,15,10.0
Jürgen Locadia,F,25,Brighton,26,1327,19.2,1.04,1643.0,-20.0,-1.21,-0.24,11,12.0
Kadeem Harris,F,25,Cardiff,13,432,38.5,1.54,1702.0,32.0,1.89,1.21,1,0.75
Karlan Grant,F,21,Huddersfield,13,934,23.1,0.92,1620.0,-7.0,-0.42,0.06,9,5.0
Kasper Schmeichel,G,32,Leicester,38,3620,39.5,1.37,1739.0,38.0,2.26,0.8,9,12.0
Kelechi Iheanacho,F,22,Leicester,30,1047,20.0,1.2,1690.0,-9.0,-0.5,-0.0,23,12.0
Ken Sema,F,25,Watford,17,792,23.5,1.29,1700.0,17.0,1.01,0.69,13,3.5
Kenedy,D,23,Newcastle,25,1439,32.0,1.2,1677.0,-9.0,-0.53,-0.0,19,10.0
Kenneth Zohore,F,25,Cardiff,19,818,10.5,0.68,1599.0,-74.0,-4.43,-1.64,23,7.0
Kepa Arrizabalaga,G,24,Chelsea,36,3433,55.6,1.89,1829.0,45.0,2.5,0.95,11,60.0
Kevin De Bruyne,F,27,ManCity,19,1032,73.7,2.47,1974.0,113.0,6.08,3.06,13,130.0
Kevin Long,D,28,Burnley,6,544,16.7,0.67,1674.0,-48.0,-2.77,-1.46,13,2.5
Kevin McDonald,M,30,Fulham,15,887,6.7,0.47,1551.0,-121.0,-7.23,-3.13,28,3.0
Ki Sung-yueng,M,30,Newcastle,18,1381,33.3,1.22,1667.0,-14.0,-0.84,-0.13,20,6.0
Kieran Trippier,D,28,Tottenham,27,2403,63.0,1.96,1860.0,24.0,1.32,0.69,5,35.0
Kiko Femenía,D,28,Watford,29,2175,27.6,1.14,1652.0,-22.0,-1.32,-0.26,24,5.0
Konstantinos Mavropanos,D,21,Arsenal,4,154,25.0,1.25,1775.0,-13.0,-0.75,-0.17,22,3.0
Kurt Zouma,D,24,Everton,32,2788,34.4,1.25,1737.0,17.0,0.98,0.49,14,25.0
Kyle Walker,D,28,ManCity,33,2929,78.8,2.48,1995.0,129.0,6.92,2.56,9,50.0
Kyle Walker-Peters,D,22,Tottenham,6,399,50.0,1.83,1821.0,10.0,0.54,0.71,13,3.5
Laurent Depoitre,F,30,Huddersfield,23,1155,4.3,0.48,1516.0,-112.0,-6.86,-2.36,28,3.5
Laurent Koscielny,D,33,Arsenal,17,1409,41.2,1.41,1838.0,50.0,2.78,1.56,8,8.0
Lazar Marković,M,24,Fulham,1,48,0.0,0.0,1666.0,0.0,0.0,0.41,4,4.0
Leander Dendoncker,M,24,Wolves,19,1546,42.1,1.42,1758.0,70.0,4.16,1.98,7,18.0
Leandro Bacuna,M,27,Cardiff,11,609,18.2,0.91,1635.0,-44.0,-2.6,-1.1,14,3.0
Lee Peltier,D,32,Cardiff,20,1644,35.0,1.15,1673.0,13.0,0.78,0.54,5,1.5
Leighton Baines,D,34,Everton,6,407,33.3,1.67,1734.0,22.0,1.26,1.15,15,3.5
Leon Balogun,D,30,Brighton,8,632,12.5,0.75,1655.0,-47.0,-2.74,-1.32,7,2.0
Leroy Sané,F,23,ManCity,31,1963,64.5,2.16,1968.0,120.0,6.48,2.49,14,100.0
Lewis Cook,M,21,Bournemouth,13,785,38.5,1.54,1723.0,15.0,0.86,0.71,8,20.0
Lewis Dunk,D,27,Brighton,36,3325,22.2,0.92,1650.0,-11.0,-0.63,-0.04,10,12.0
Loïc Damour,M,27,Cardiff,2,30,50.0,1.5,1670.0,-7.0,-0.43,0.08,6,0.75
Lucas Digne,D,25,Everton,35,3144,37.1,1.37,1820.0,107.0,6.25,2.08,2,30.0
Lucas Moura,F,26,Tottenham,32,2221,46.9,1.72,1830.0,38.0,2.12,0.89,9,40.0
Lucas Pérez,F,30,WestHam,15,526,20.0,1.07,1656.0,-41.0,-2.42,-0.9,24,4.0
Lucas Torreira,M,23,Arsenal,34,2532,50.0,1.79,1803.0,40.0,2.27,0.89,14,55.0
Luciano Vietto,F,25,Fulham,20,1049,20.0,0.95,1633.0,-40.0,-2.39,-0.76,10,7.0
Luka Milivojević,M,28,CrystalPalace,38,3629,36.8,1.29,1843.0,116.0,6.71,2.12,1,20.0
Luke Amos,M,21,Tottenham,1,8,0.0,1.0,1799.0,0.0,0.0,0.41,23,0.1
Luke Shaw,D,23,ManUnited,29,2755,51.7,1.79,1837.0,38.0,2.13,0.94,4,30.0
Lys Mousset,F,23,Bournemouth,24,461,4.2,0.75,1624.0,-83.0,-4.85,-1.65,27,3.5
Léo Bonatini,F,24,Wolves,7,165,42.9,1.86,1729.0,34.0,1.99,1.54,14,4.0
Mamadou Sakho,D,29,CrystalPalace,27,2560,29.6,1.11,1709.0,-19.0,-1.12,-0.21,18,15.0
Manolo Gabbiadini,F,27,Southampton,12,526,0.0,0.58,1613.0,-81.0,-4.78,-2.2,29,12.0
Manuel Lanzini,M,26,WestHam,10,714,50.0,1.6,1719.0,3.0,0.16,0.39,12,20.0
Marc Albrighton,M,29,Leicester,27,1714,33.3,1.37,1761.0,41.0,2.37,1.04,8,10.0
Marc Navarro,F,23,Watford,2,86,0.0,0.0,1665.0,-29.0,-1.74,-0.88,21,2.0
Marcos Alonso,D,28,Chelsea,31,2917,58.1,1.97,1865.0,68.0,3.78,1.49,3,40.0
Marcos Rojo,D,29,ManUnited,5,228,0.0,0.8,1743.0,-40.0,-2.22,-1.21,26,12.0
Marcus Bettinelli,G,26,Fulham,7,664,14.3,0.71,1643.0,-61.0,-3.6,-1.88,7,4.0
Marcus Rashford,F,21,ManUnited,33,2446,51.5,1.82,1834.0,22.0,1.23,0.57,5,80.0
Mario Lemina,M,25,Southampton,21,1704,9.5,0.62,1581.0,-105.0,-6.21,-2.3,30,15.0
Mark Noble,M,32,WestHam,31,2365,48.4,1.58,1787.0,106.0,6.28,2.22,4,7.0
Mark Travers,G,19,Bournemouth,2,193,50.0,1.5,1732.0,-14.0,-0.8,-0.22,4,0.25
Marko Arnautović,F,30,WestHam,28,2066,32.1,1.18,1714.0,32.0,1.89,0.84,16,35.0
Marouane Fellaini,M,31,ManUnited,14,820,35.7,1.36,1751.0,5.0,0.26,0.4,24,12.0
Martin Dúbravka,G,30,Newcastle,38,3629,31.6,1.18,1732.0,42.0,2.46,0.87,5,7.0
Martin Kelly,D,29,CrystalPalace,13,1184,38.5,1.31,1746.0,45.0,2.65,1.6,9,3.0
Martín Montoya,D,28,Brighton,25,2295,20.0,0.84,1613.0,-84.0,-4.94,-1.64,18,8.0
Mason Holgate,D,21,Everton,5,444,20.0,1.0,1681.0,-14.0,-0.83,-0.2,20,7.0
Mateo Kovačić,M,25,Chelsea,32,1809,50.0,1.81,1810.0,20.0,1.1,0.55,16,35.0
Mathew Ryan,G,27,Brighton,34,3229,23.5,0.94,1627.0,-35.0,-2.11,-0.48,13,10.0
Mathias Jørgensen,D,28,Huddersfield,24,2269,4.2,0.33,1528.0,-99.0,-6.11,-2.01,25,5.0
Matt Doherty,D,27,Wolves,38,3324,36.8,1.37,1780.0,98.0,5.83,1.82,4,15.0
Matt Ritchie,D,29,Newcastle,36,3065,27.8,1.08,1729.0,45.0,2.7,0.95,6,12.0
Matt Targett,D,23,Southampton,16,1256,31.2,1.12,1679.0,-35.0,-2.02,-0.71,20,7.0
Matteo Darmian,D,29,ManUnited,6,466,16.7,1.0,1745.0,-37.0,-2.07,-1.05,25,10.0
Matthew Lowton,D,29,Burnley,21,1862,23.8,0.9,1637.0,-72.0,-4.2,-1.51,18,5.0
Mattéo Guendouzi,M,20,Arsenal,33,2296,45.5,1.67,1772.0,31.0,1.8,0.74,23,35.0
Matěj Vydra,F,27,Burnley,13,367,15.4,1.0,1679.0,-21.0,-1.24,-0.36,10,8.0
Max Meyer,M,23,CrystalPalace,29,1520,31.0,1.38,1730.0,28.0,1.64,0.74,13,15.0
Maxime Le Marchand,D,29,Fulham,26,2376,26.9,0.88,1631.0,-43.0,-2.58,-0.73,12,5.0
Maya Yoshida,D,30,Southampton,17,1600,35.3,1.29,1733.0,65.0,3.9,1.96,3,7.0
Mesut Özil,F,30,Arsenal,24,1812,45.8,1.62,1797.0,47.0,2.69,1.25,15,25.0
Michael Keane,D,26,Everton,33,3151,42.4,1.48,1812.0,100.0,5.82,2.03,3,30.0
Michael Obafemi,F,18,Southampton,6,155,16.7,1.17,1712.0,22.0,1.28,1.15,6,1.0
Michail Antonio,M,29,WestHam,33,2230,36.4,1.42,1745.0,62.0,3.68,1.32,9,15.0
Michel Vorm,G,34,Tottenham,2,192,0.0,0.0,1785.0,-2.0,-0.1,0.3,26,1.0
Michy Batshuayi,F,25,CrystalPalace,11,774,54.5,1.82,1782.0,57.0,3.32,2.07,5,30.0
Miguel Almirón,M,25,Newcastle,10,792,50.0,1.5,1706.0,7.0,0.4,0.52,13,20.0
Miguel Britos,D,33,Watford,3,195,0.0,0.33,1692.0,-16.0,-0.94,-0.3,14,2.0
Mohamed Diamé,M,31,Newcastle,29,2298,20.7,0.97,1637.0,-44.0,-2.6,-0.71,23,5.0
Mohamed Elneny,M,26,Arsenal,8,404,37.5,1.38,1748.0,-40.0,-2.22,-1.08,27,8.0
Mohamed Elyounoussi,M,24,Southampton,16,845,25.0,1.31,1687.0,-6.0,-0.37,0.08,16,15.0
Mohamed Salah,F,26,Liverpool,38,3392,73.7,2.42,2062.0,225.0,12.27,3.98,1,150.0
Morgan Gibbs-White,M,19,Wolves,26,756,23.1,1.12,1644.0,-39.0,-2.34,-0.64,21,8.0
Morgan Schneiderlin,M,29,Everton,14,884,35.7,1.57,1785.0,73.0,4.28,2.36,6,15.0
Mousa Dembélé,M,31,Tottenham,10,543,40.0,1.5,1808.0,-10.0,-0.54,-0.04,20,12.0
Moussa Sissoko,M,29,Tottenham,29,2443,51.7,1.72,1774.0,-37.0,-2.06,-0.56,27,25.0
N'Golo Kanté,M,28,Chelsea,36,3264,52.8,1.83,1835.0,28.0,1.53,0.65,9,100.0
Naby Keïta,M,24,Liverpool,25,1455,56.0,2.12,1916.0,102.0,5.65,2.42,15,60.0
Nacho Monreal,D,33,Arsenal,22,1969,68.2,2.14,1855.0,107.0,6.1,2.71,5,8.0
Nampalys Mendy,M,26,Leicester,31,2225,41.9,1.45,1691.0,-35.0,-2.02,-0.5,22,8.0
Nathan Aké,M,24,Bournemouth,38,3616,34.2,1.18,1712.0,-7.0,-0.38,0.03,12,30.0
Nathan Redmond,F,25,Southampton,38,3443,23.7,1.05,1688.0,2.0,0.11,0.19,14,20.0
Nathaniel Chalobah,M,24,Watford,9,304,0.0,0.56,1641.0,-66.0,-3.87,-1.92,25,7.0
Nathaniel Clyne,D,28,Bournemouth,20,1430,35.0,1.3,1667.0,-27.0,-1.58,-0.44,23,12.0
Nathaniel Mendez-Laing,M,27,Cardiff,20,1048,15.0,0.85,1691.0,29.0,1.71,0.93,2,3.0
Neeskens Kebano,F,27,Fulham,7,130,0.0,0.57,1641.0,-36.0,-2.17,-0.98,8,3.0
Neil Etheridge,G,29,Cardiff,38,3621,26.3,0.89,1675.0,7.0,0.42,0.27,4,8.0
Nemanja Matić,M,30,ManUnited,28,2575,57.1,1.93,1829.0,59.0,3.32,1.39,7,30.0
Nicolás Otamendi,D,31,ManCity,18,1312,72.2,2.33,1938.0,71.0,3.79,2.06,15,25.0
Oleksandr Zinchenko,D,22,ManCity,14,1209,92.9,2.86,1993.0,153.0,8.3,4.66,10,20.0
Oliver Skipp,M,18,Tottenham,8,239,25.0,1.38,1803.0,7.0,0.41,0.55,21,5.0
Olivier Giroud,F,32,Chelsea,27,952,51.9,1.96,1845.0,65.0,3.65,1.55,6,15.0
Oriol Romeu,M,27,Southampton,31,2257,32.3,1.19,1688.0,2.0,0.14,0.21,15,10.0
Oumar Niasse,F,29,Cardiff,24,1356,25.0,1.17,1654.0,-4.0,-0.24,0.11,8,6.0
Pablo Zabaleta,D,34,WestHam,26,2209,38.5,1.42,1714.0,38.0,2.29,1.0,17,3.5
Pape Souaré,D,28,CrystalPalace,1,4,0.0,1.0,1713.0,0.0,0.0,0.41,17,2.0
Pascal Groß,M,27,Brighton,25,1922,16.0,0.8,1626.0,-33.0,-1.96,-0.53,16,10.0
Patrick van Aanholt,D,28,CrystalPalace,36,3381,33.3,1.22,1720.0,-16.0,-0.92,-0.13,15,10.0
Paul Dummett,D,27,Newcastle,26,2124,23.1,1.08,1712.0,26.0,1.54,0.75,11,5.0
Paul Pogba,M,26,ManUnited,35,3190,51.4,1.8,1868.0,44.0,2.43,0.95,1,100.0
Paulo Gazzaniga,G,27,Tottenham,3,284,66.7,2.0,1819.0,8.0,0.42,0.71,15,2.0
Pedro,F,31,Chelsea,31,1883,51.6,1.81,1849.0,53.0,2.93,1.2,5,20.0
Pedro Obiang,M,27,WestHam,24,1211,20.8,1.0,1655.0,-7.0,-0.4,0.04,25,7.0
Peter Crouch,F,38,Burnley,6,119,33.3,1.33,1688.0,-32.0,-1.83,-0.86,8,1.0
Petr Čech,G,36,Arsenal,7,616,57.1,1.86,1818.0,54.0,3.09,2.26,13,2.5
Phil Bardsley,D,33,Burnley,19,1761,31.6,1.16,1692.0,12.0,0.69,0.53,6,1.5
Phil Foden,M,18,ManCity,13,371,53.8,2.08,1893.0,70.0,3.84,2.34,19,25.0
Phil Jagielka,D,36,Everton,7,364,42.9,1.71,1755.0,30.0,1.76,1.4,10,1.0
Phil Jones,D,27,ManUnited,18,1346,50.0,1.78,1800.0,29.0,1.67,0.98,16,20.0
Philip Billing,F,22,Huddersfield,27,2299,11.1,0.56,1575.0,-81.0,-4.9,-1.51,16,7.0
Pierre Højbjerg,M,23,Southampton,31,2910,25.8,1.06,1681.0,-3.0,-0.17,0.11,17,15.0
Pierre-Emerick Aubameyang,F,29,Arsenal,36,2870,52.8,1.78,1902.0,165.0,9.48,3.06,1,70.0
Rachid Ghezzal,M,26,Leicester,19,803,10.5,0.84,1631.0,-83.0,-4.82,-1.86,25,8.0
Raheem Sterling,M,24,ManCity,34,2895,82.4,2.53,2044.0,169.0,9.02,3.25,2,140.0
Rajiv van La Parra,F,27,Huddersfield,5,422,0.0,0.4,1600.0,-38.0,-2.29,-1.13,10,4.0
Ramadan Sobhi,F,21,Huddersfield,4,95,0.0,0.75,1637.0,-15.0,-0.91,-0.25,4,5.0
Raúl Jiménez,F,28,Wolves,38,3243,44.7,1.58,1819.0,137.0,8.15,2.48,1,35.0
Rhys Healey,F,24,Cardiff,3,63,0.0,0.67,1653.0,-22.0,-1.32,-0.55,9,0.25
Ricardo Pereira,D,25,Leicester,35,3299,40.0,1.34,1791.0,89.0,5.26,1.76,3,25.0
Richarlison,F,21,Everton,35,2780,45.7,1.57,1778.0,63.0,3.65,1.29,9,50.0
Riyad Mahrez,M,28,ManCity,27,1417,63.0,2.22,1976.0,140.0,7.6,3.12,11,60.0
Rob Holding,D,23,Arsenal,10,856,60.0,2.2,1849.0,72.0,4.05,2.63,6,12.0
Robbie Brady,M,27,Burnley,16,777,25.0,0.94,1622.0,-58.0,-3.48,-1.34,20,8.0
Robert Snodgrass,M,31,WestHam,33,2336,30.3,1.21,1703.0,14.0,0.81,0.43,18,7.0
Roberto Firmino,F,27,Liverpool,34,2713,73.5,2.44,2037.0,205.0,11.17,3.9,4,80.0
Roberto Pereyra,F,28,Watford,33,2947,33.3,1.21,1661.0,-60.0,-3.5,-0.95,22,13.0
Romain Saïss,D,29,Wolves,19,1237,31.6,1.37,1733.0,39.0,2.32,1.2,12,5.0
Romelu Lukaku,F,25,ManUnited,32,2290,28.1,1.31,1795.0,-6.0,-0.36,0.05,17,75.0
Ross Barkley,M,25,Chelsea,27,1335,40.7,1.7,1841.0,70.0,3.96,1.65,7,30.0
Ruben Loftus-Cheek,M,23,Chelsea,24,1095,50.0,1.79,1835.0,57.0,3.21,1.47,10,30.0
Rui Patrício,G,31,Wolves,37,3533,40.5,1.46,1735.0,53.0,3.13,1.07,11,20.0
Ryan Babel,F,32,Fulham,16,1285,25.0,0.88,1678.0,-9.0,-0.55,-0.0,2,5.0
Ryan Bennett,D,29,Wolves,34,3248,47.1,1.65,1777.0,94.0,5.61,1.88,5,7.0
Ryan Bertrand,D,29,Southampton,24,2289,20.8,0.96,1640.0,-46.0,-2.75,-0.83,26,15.0
Ryan Fraser,M,25,Bournemouth,38,3339,34.2,1.21,1752.0,30.0,1.77,0.66,1,30.0
Ryan Fredericks,D,26,WestHam,15,1145,40.0,1.33,1748.0,62.0,3.68,1.98,8,5.0
Ryan Sessegnon,F,18,Fulham,35,2440,17.1,0.71,1557.0,-113.0,-6.79,-1.87,27,35.0
Rúben Neves,M,22,Wolves,35,3184,40.0,1.43,1758.0,75.0,4.46,1.5,8,45.0
Rúben Vinagre,D,20,Wolves,17,768,41.2,1.71,1732.0,36.0,2.15,1.19,13,7.0
Sadio Mané,F,27,Liverpool,36,3214,77.8,2.53,2048.0,196.0,10.58,3.61,2,120.0
Salomón Rondón,F,29,Newcastle,32,2745,37.5,1.47,1785.0,83.0,4.88,1.74,3,15.0
Sam Gallagher,F,23,Southampton,4,51,0.0,1.0,1695.0,-0.0,-0.02,0.36,11,3.0
Sam Vokes,F,29,Burnley,20,972,10.0,0.7,1619.0,-92.0,-5.38,-2.04,22,5.0
Samir Nasri,M,31,WestHam,5,259,40.0,1.6,1728.0,-6.0,-0.37,0.11,11,5.0
Scott Dann,D,32,CrystalPalace,10,713,60.0,2.0,1787.0,73.0,4.25,2.66,4,4.0
Scott McTominay,M,22,ManUnited,16,944,12.5,0.94,1686.0,-83.0,-4.7,-2.01,28,12.0
Sead Kolašinac,D,25,Arsenal,24,1993,54.2,1.75,1796.0,10.0,0.58,0.42,16,20.0
Sean Longstaff,M,21,Newcastle,9,725,44.4,1.44,1728.0,38.0,2.22,1.58,7,7.0
Sean Morrison,D,28,Cardiff,34,3209,20.6,0.76,1621.0,-45.0,-2.69,-0.66,18,5.0
Sebastian Prödl,D,31,Watford,1,13,0.0,1.0,1690.0,0.0,0.0,0.41,15,3.5
Serge Aurier,D,26,Tottenham,8,599,62.5,1.88,1813.0,-3.0,-0.15,0.2,18,18.0
Sergio Agüero,F,30,ManCity,33,2528,84.8,2.64,2063.0,198.0,10.61,3.85,1,65.0
Sergio Rico,G,25,Fulham,29,2754,20.7,0.72,1652.0,-9.0,-0.57,-0.0,5,12.0
Shane Duffy,D,27,Brighton,35,3257,25.7,1.03,1709.0,47.0,2.8,1.0,1,12.0
Shane Long,F,32,Southampton,26,1350,26.9,1.27,1690.0,-5.0,-0.32,0.08,13,7.0
Shinji Okazaki,F,33,Leicester,21,374,23.8,1.29,1705.0,-24.0,-1.41,-0.36,17,4.0
Shkodran Mustafi,D,27,Arsenal,31,2749,48.4,1.71,1827.0,69.0,3.93,1.5,11,25.0
Simon Francis,D,33,Bournemouth,17,1314,35.3,1.18,1694.0,-18.0,-1.03,-0.24,17,2.0
Sokratis Papastathopoulos,D,30,Arsenal,25,2324,52.0,1.76,1836.0,93.0,5.32,2.23,9,20.0
Sol Bamba,D,34,Cardiff,28,2623,25.0,0.89,1643.0,-17.0,-1.0,-0.17,11,1.0
Solly March,F,24,Brighton,35,2576,22.9,0.97,1632.0,-34.0,-2.05,-0.45,12,8.0
Son Heung-min,F,26,Tottenham,31,2126,58.1,1.9,1886.0,69.0,3.78,1.5,2,80.0
Stefan Johansen,M,27,Fulham,12,455,0.0,0.42,1605.0,-90.0,-5.31,-2.47,19,4.0
Stefano Okaka,F,29,Watford,2,34,0.0,0.5,1681.0,-29.0,-1.72,-0.88,17,5.0
Stephan Lichtsteiner,D,35,Arsenal,14,980,28.6,1.36,1758.0,15.0,0.84,0.69,26,1.5
Stephen Ward,D,33,Burnley,3,236,0.0,0.33,1669.0,-40.0,-2.34,-1.31,14,2.0
Steve Cook,D,28,Bournemouth,31,2957,38.7,1.29,1730.0,14.0,0.81,0.44,5,10.0
Steve Mounié,F,24,Huddersfield,31,1879,16.1,0.84,1580.0,-40.0,-2.49,-0.6,14,10.0
Steven Davis,M,33,Southampton,3,109,0.0,0.33,1667.0,-6.0,-0.36,0.12,22,2.0
Steven Defour,M,30,Burnley,6,463,0.0,0.17,1624.0,-69.0,-4.09,-2.24,19,5.0
Stuart Armstrong,M,27,Southampton,29,1525,31.0,1.21,1678.0,-16.0,-0.92,-0.14,21,8.0
Séamus Coleman,D,30,Everton,29,2723,44.8,1.62,1812.0,98.0,5.72,2.15,4,15.0
Terence Kongolo,D,25,Huddersfield,32,2855,9.4,0.44,1526.0,-113.0,-6.89,-1.97,26,15.0
Theo Walcott,F,30,Everton,37,2240,27.0,1.27,1729.0,15.0,0.85,0.41,16,18.0
Tim Ream,D,31,Fulham,26,2156,15.4,0.58,1559.0,-119.0,-7.07,-2.35,26,4.0
Timothy Fosu-Mensah,D,21,Fulham,12,835,16.7,0.75,1638.0,-41.0,-2.47,-0.98,9,7.0
Toby Alderweireld,D,30,Tottenham,34,3079,58.8,1.88,1867.0,48.0,2.63,1.04,4,40.0
Tom Cairney,F,28,Fulham,31,2299,19.4,0.74,1569.0,-102.0,-6.08,-1.8,25,15.0
Tom Cleverley,M,29,Watford,13,524,30.8,1.38,1722.0,34.0,2.03,1.27,7,7.0
Tom Davies,F,20,Everton,16,1066,18.8,1.06,1665.0,-45.0,-2.62,-0.98,21,15.0
Tom Heaton,G,33,Burnley,19,1812,42.1,1.47,1749.0,27.0,1.56,0.9,2,3.0
Tommy Smith,D,27,Huddersfield,15,1208,13.3,0.6,1568.0,-61.0,-3.75,-1.46,18,3.0
Trent Alexander-Arnold,D,20,Liverpool,29,2575,79.3,2.55,2024.0,190.0,10.35,4.0,5,80.0
Troy Deeney,F,30,Watford,32,2672,40.6,1.44,1725.0,35.0,2.09,0.83,6,10.0
Tyrone Mings,D,25,Bournemouth,5,160,0.0,0.6,1703.0,-14.0,-0.79,-0.2,16,5.0
Vicente Guaita,G,32,CrystalPalace,20,1859,55.0,1.85,1793.0,78.0,4.55,2.13,3,5.0
Vicente Iborra,M,30,Leicester,8,260,12.5,1.0,1683.0,-28.0,-1.62,-0.66,24,9.0
Victor Lindelöf,D,24,ManUnited,30,2761,46.7,1.63,1801.0,2.0,0.12,0.21,15,35.0
Victor Moses,F,27,Chelsea,2,35,0.0,0.5,1760.0,-18.0,-1.03,-0.4,24,11.0
Victor Wanyama,M,27,Tottenham,13,561,30.8,1.38,1762.0,-51.0,-2.81,-1.25,28,20.0
Vincent Janssen,F,24,Tottenham,3,49,33.3,1.67,1822.0,-3.0,-0.16,0.25,12,8.0
Vincent Kompany,D,33,ManCity,17,1289,82.4,2.65,2003.0,154.0,8.35,4.31,7,8.0
Virgil van Dijk,D,27,Liverpool,38,3567,78.9,2.55,2047.0,233.0,12.84,4.12,3,90.0
Víctor Camarasa,M,24,Cardiff,32,2694,21.9,0.88,1622.0,-51.0,-3.08,-0.8,17,10.0
Wayne Hennessey,G,32,CrystalPalace,18,1673,22.2,0.83,1675.0,-64.0,-3.65,-1.42,25,5.0
Wes Morgan,D,35,Leicester,22,2029,40.9,1.41,1774.0,74.0,4.37,1.94,5,2.0
Wesley Hoedt,D,24,Southampton,13,1241,7.7,0.62,1636.0,-50.0,-2.97,-1.22,28,12.0
Wilfred Ndidi,M,22,Leicester,38,3477,39.5,1.37,1726.0,27.0,1.58,0.61,14,35.0
Wilfried Zaha,F,26,CrystalPalace,34,3197,35.3,1.26,1782.0,45.0,2.61,0.98,6,45.0
Will Hughes,F,24,Watford,32,2499,34.4,1.19,1660.0,-39.0,-2.32,-0.57,23,18.0
Will Norris,G,25,Wolves,1,1,0.0,1.0,1721.0,0.0,0.0,0.41,17,0.25
Willian,F,30,Chelsea,32,2186,50.0,1.78,1829.0,30.0,1.67,0.74,12,40.0
Willy Boly,D,28,Wolves,36,3361,38.9,1.42,1793.0,111.0,6.62,2.11,2,12.0
Willy Caballero,G,37,Chelsea,2,188,50.0,2.0,1810.0,1.0,0.04,0.43,17,1.0
Xande Silva,F,21,WestHam,1,22,0.0,1.0,1716.0,0.0,0.0,0.41,13,1.0
Xherdan Shaqiri,F,27,Liverpool,24,1142,66.7,2.29,1933.0,126.0,6.95,3.01,12,25.0
Yan Valery,D,20,Southampton,23,1806,34.8,1.3,1698.0,11.0,0.67,0.45,9,7.0
Yerry Mina,D,24,Everton,13,955,30.8,1.31,1750.0,23.0,1.33,0.94,11,25.0
Yoshinori Mutō,M,26,Newcastle,17,587,17.6,1.12,1692.0,-10.0,-0.6,-0.03,18,9.0
Youri Tielemans,M,22,Leicester,13,1133,38.5,1.46,1768.0,51.0,2.95,1.77,6,38.0
Yves Bissouma,M,22,Brighton,28,1880,21.4,1.0,1627.0,-60.0,-3.55,-1.05,14,15.0
Álvaro Morata,F,26,Chelsea,16,987,31.2,1.38,1767.0,-26.0,-1.43,-0.47,23,50.0
Çağlar Söyüncü,D,22,Leicester,6,399,16.7,1.0,1700.0,4.0,0.21,0.48,19,15.0
Érik Lamela,F,27,Tottenham,19,1034,42.1,1.58,1795.0,-12.0,-0.66,-0.08,24,18.0
Étienne Capoue,M,30,Watford,33,3093,39.4,1.36,1702.0,12.0,0.68,0.39,11,8.0
İlkay Gündoğan,M,28,ManCity,31,2257,74.2,2.35,1975.0,136.0,7.39,2.8,12,50.0
Łukasz Fabiański,G,34,WestHam,38,3608,39.5,1.37,1803.0,113.0,6.68,2.07,1,5.0
